Wall time,Step,Value
1775661992.0471382,7404176,192.2174530029297
1775662022.6409616,7407232,185.11085510253906
1775662040.5921056,7408992,191.43186950683594
1775662071.5733967,7412048,191.66180419921875
1775662089.379096,7413808,185.7312774658203
1775662118.3187237,7416864,185.9542999267578
1775662134.6093593,7418624,183.76394653320312
1775662173.4347029,7421680,173.53614807128906
1775662190.5664196,7423440,175.8533477783203
1775662234.9497771,7426496,172.1174774169922
1775662261.5501323,7428256,176.3491668701172
1775662300.8742194,7431312,180.1295623779297
1775662317.285701,7433072,184.98666381835938
1775662347.3346877,7436128,185.0797119140625
1775662367.3272173,7437888,191.13015747070312
1775662401.5462325,7440944,201.75694274902344
1775662420.458008,7442704,197.16192626953125
1775662453.8911295,7445760,196.37420654296875
1775662473.185062,7447464,207.1600341796875
1775662495.2920222,7449624,205.7304229736328
1775662523.7439535,7452280,194.4089813232422
1775662543.9848626,7454440,199.97006225585938
1775662565.6548772,7456432,197.41517639160156
1775662597.1370144,7459256,192.66163635253906
1775662619.3303432,7461248,174.80355834960938
1775662650.4004502,7464072,176.56651306152344
1775662673.1437743,7466064,185.33334350585938
1775662703.293128,7468888,181.19029235839844
1775662724.850908,7470880,181.44874572753906
1775662755.836549,7473704,179.75657653808594
1775662776.6116323,7475696,179.7706298828125
1775662807.4381247,7478520,172.9405059814453
1775662827.5706074,7480512,174.30514526367188
1775662855.7464836,7483336,170.78961181640625
1775662874.3280313,7485328,175.5455322265625
1775662900.67874,7488152,176.04904174804688
1775662919.4355776,7490144,176.2393798828125
1775662946.627573,7492968,181.7786102294922
1775662965.4729261,7494960,176.83380126953125
1775662978.463271,7496344,167.8155059814453
1775663007.7734923,7499208,162.9442138671875
1775663021.5198734,7500496,163.33566284179688
1775663058.5474465,7504024,156.53919982910156
1775663072.6514678,7505312,159.428466796875
1775663109.2115316,7508840,166.6201934814453
1775663115.4184015,7509408,170.76609802246094
1775663130.723957,7510792,169.35182189941406
1775663166.0022402,7514184,167.33529663085938
1775663182.5462875,7515608,168.4022216796875
1775663219.249173,7519000,189.08615112304688
1775663233.583092,7520424,186.4549560546875
1775663269.053503,7523816,179.05442810058594
1775663284.5456731,7525240,175.86105346679688
1775663318.977165,7528632,168.36489868164062
1775663334.3089724,7530056,172.09390258789062
1775663377.0715544,7533448,165.72572326660156
1775663392.983181,7534872,172.2327880859375
1775663432.8468654,7538264,176.0960693359375
1775663450.903403,7539688,178.17091369628906
1775663492.2727273,7543080,180.58778381347656
1775663501.5688822,7543840,162.75955200195312
1775663542.6567032,7547896,157.53135681152344
1775663549.9302056,7548656,147.35888671875
1775663593.9461186,7552712,148.25692749023438
1775663602.3429294,7553472,145.92950439453125
1775663646.2492013,7557528,144.97450256347656
1775663654.0923402,7558288,140.0400390625
1775663692.0174718,7562072,141.5702667236328
1775663700.3997123,7562896,132.1228485107422
1775663742.013287,7566888,121.09944915771484
1775663750.4120512,7567712,121.37007141113281
1775663785.645849,7570936,109.35958862304688
1775663801.1667109,7572528,102.52745056152344
1775663833.5837407,7575752,94.63743591308594
1775663850.184617,7577344,94.56878662109375
1775663888.5239568,7580568,99.19709014892578
1775663899.76718,7581608,102.41343688964844
1775663907.7482586,7582368,99.22486877441406
1775663949.3513138,7586424,101.24412536621094
1775663958.0063908,7587184,101.72232818603516
1775664003.7997775,7591240,100.00350952148438
1775664012.986562,7592000,101.08744049072266
1775664053.8064823,7596056,83.90599822998047
1775664060.859774,7596816,87.1927261352539
1775664101.086271,7600824,80.28761291503906
1775664108.9530635,7601632,90.82267761230469
1775664149.845222,7605640,93.38313293457031
1775664158.1229317,7606448,97.67215728759766
1775664201.1265326,7610456,99.7214126586914
1775664208.6585255,7611264,107.34899139404297
1775664246.0787652,7615272,106.55901336669922
1775664253.4798265,7616080,111.50642395019531
1775664290.6760879,7620088,117.51791381835938
1775664298.222149,7620896,120.35797882080078
1775664335.685255,7624904,121.59744262695312
1775664343.2532687,7625712,126.592041015625
1775664380.4282386,7629720,139.24319458007812
1775664387.95681,7630528,144.3334503173828
1775664425.1334438,7634536,155.52670288085938
1775664432.4973648,7635344,159.93878173828125
1775664469.805961,7639352,158.64300537109375
1775664477.2908857,7640160,162.0098876953125
1775664514.4858859,7644168,166.27598571777344
1775664521.9731255,7644976,169.18032836914062
1775664559.518697,7648984,170.97918701171875
1775664567.1120183,7649792,181.24331665039062
1775664605.79067,7653800,184.8346710205078
1775664613.9865384,7654608,198.8598175048828
1775664651.1130621,7658616,197.9539031982422
1775664659.1962285,7659424,205.54396057128906
1775664698.581919,7663432,199.28414916992188
1775664706.7145758,7664240,201.1087646484375
1775664748.9823608,7668248,201.8707733154297
1775664758.79707,7669056,199.64938354492188
1775664803.4053547,7673064,197.02085876464844
1775664812.762718,7673872,195.96221923828125
1775664849.4904933,7677656,194.0963897705078
1775664858.916027,7678688,193.3953857421875
1775664898.9820054,7682472,196.86331176757812
1775664911.090373,7683504,199.3743438720703
1775664927.1022055,7684888,190.73220825195312
1775664960.3043694,7688208,185.77357482910156
1775664975.95441,7689704,191.4388885498047
1775665012.7865186,7693024,186.60914611816406
1775665028.3817387,7694520,184.33717346191406
1775665063.9755673,7697840,172.61294555664062
1775665078.650004,7699336,167.9921875
1775665117.5010877,7702656,169.58177185058594
1775665132.8969748,7704152,175.74046325683594
1775665166.5470424,7707472,176.11717224121094
1775665181.8194537,7708968,171.37208557128906
1775665216.8354955,7712288,167.6060028076172
1775665232.9227688,7713784,167.23338317871094
1775665262.2743979,7716456,160.9735565185547
1775665285.0547643,7718600,155.92291259765625
1775665315.1273968,7721272,147.1532745361328
1775665332.2242556,7723416,148.15284729003906
1775665359.5630834,7726088,143.61459350585938
1775665375.0544107,7727648,150.10446166992188
1775665407.9361465,7730904,147.5396728515625
1775665425.1725159,7732464,142.0284881591797
1775665449.597617,7735448,130.7332000732422
1775665468.4259796,7737272,126.49747467041016
1775665494.4144843,7739576,130.17544555664062
1775665524.175585,7742088,133.21597290039062
1775665549.414118,7744392,138.54519653320312
1775665578.1557045,7746904,138.4031219482422
1775665603.846986,7749208,119.07361602783203
1775665629.2872968,7751720,125.31204223632812
1775665653.5086799,7754024,125.09064483642578
1775665681.1352007,7756536,142.036865234375
1775665707.1659997,7758840,143.2455291748047
1775665734.8280368,7761352,134.5379180908203
1775665759.16548,7763656,130.7828369140625
1775665789.2920332,7766168,129.91464233398438
1775665815.9807854,7768472,135.91346740722656
1775665843.729138,7770984,136.6220703125
1775665870.5133102,7773288,143.15927124023438
1775665893.5717444,7775800,148.37461853027344
1775665915.1738539,7777664,143.32408142089844
1775665939.156374,7779824,156.94886779785156
1775665968.0769646,7782480,153.21054077148438
1775665992.4300642,7784640,158.25914001464844
1775666020.758484,7787296,156.2455596923828
1775666045.5902457,7789456,156.7764892578125
1775666076.0772424,7792112,171.02488708496094
1775666101.2917566,7794272,187.54226684570312
1775666130.5761187,7796928,192.95616149902344
1775666154.6053133,7799088,186.46337890625
1775666183.332788,7801744,184.4852294921875
1775666205.3035564,7803904,179.14144897460938
1775666230.2508945,7806560,180.41598510742188
1775666250.6919904,7808720,195.12413024902344
1775666275.4267945,7811376,193.05877685546875
1775666295.5365834,7813536,191.65145874023438
1775666318.6443605,7816192,181.86376953125
1775666334.226802,7818352,183.5983428955078
1775666359.0761259,7821008,193.2097625732422
1775666378.9600608,7823168,197.0449981689453
1775666403.739242,7825824,196.37705993652344
1775666422.1140223,7827984,189.48666381835938
1775666446.8644936,7830640,189.44442749023438
1775666467.002328,7832800,187.56475830078125
1775666491.491698,7835456,187.1707000732422
1775666511.639821,7837616,190.43594360351562
1775666536.364657,7840272,189.7992706298828
1775666555.4556706,7842328,190.94485473632812
1775666577.554433,7844680,184.012451171875
1775666600.3360074,7847144,179.9855194091797
1775666622.1871953,7849496,164.0805206298828
1775666645.0923824,7851960,151.9474639892578
1775666666.923167,7854312,150.2498321533203
